"","ChemicalX","ZombieCount"
"1497",1.2,111
"1498",1.6,318
"1499",0.4,11
"1500",0.6,18
"1501",1.1,76
"1502",0.4,13
"1503",1.8,577
"1504",2.2,1963
"1505",1,63
"1506",0.8,31
"1507",0.9,52
"1508",1.2,88
"1509",1.7,409
"1510",1.1,68
"1511",0.4,11
"1512",1.8,566
"1513",1.9,800
"1514",1.3,128
"1515",0.5,10
"1516",1.7,433
"1517",0.2,9
"1518",1.8,587
"1519",0.8,32
"1520",0.8,28
"1521",1.7,460
"1522",0.8,25
"1523",0.9,41
"1524",1.5,237
"1525",1.9,823
"1526",2.1,1377
"1527",1.3,149
"1528",2.2,2037
"1529",1.6,328
"1530",2,1075
"1531",0.5,8
"1532",0.4,3
"1533",2.4,3578
"1534",0.6,24
"1535",1.9,741
"1536",2.5,4957
"1537",0.5,7
"1538",0.6,18
"1539",0.3,5
"1540",2.1,1479
"1541",2.3,2787
"1542",2.4,3619
"1543",1.6,327
"1544",2.1,1534
"1545",0.4,10
"1546",1.5,256
"1547",1.8,616
"1548",2.4,3694
"1549",0.1,1
"1550",0.5,15
"1551",1.7,452
"1552",0,1
"1553",2.2,1971
"1554",2.3,2701
"1555",2.2,2073
"1556",2.4,3614
"1557",0.1,4
"1558",1,46
"1559",2.1,1438
"1560",0.5,14
"1561",1.8,628
"1562",1.4,180
"1563",0.4,14
"1564",0.6,23
"1565",1.9,782
"1566",1.7,443
"1567",1.7,421
"1568",0.2,9
"1569",0.6,10
"1570",2.3,2690
"1571",1.8,639
"1572",1.4,201
"1573",1.8,565
"1574",1.3,145
"1575",0.3,11
"1576",2.4,3643
"1577",1.4,182
"1578",0.6,21
"1579",0.5,15
"1580",1.2,105
"1581",0.8,31
"1582",2,1099
"1583",1.4,179
"1584",1.6,326
"1585",2.5,4904
"1586",0.2,10
"1587",0.7,21
"1588",1.6,313
"1589",1.2,112
"1590",0.8,30
"1591",0,1
"1592",1.9,789
"1593",0.7,21
"1594",1.1,92
"1595",0.6,17
"1596",1.7,457
"1597",0,3
"1598",1.3,138
"1599",0.1,4
"1600",1.8,584
"1601",1,48
"1602",0.1,5
"1603",1.5,240
"1604",0.7,20
"1605",2,1027
"1606",1.3,132
"1607",0.6,17
"1608",0,2
"1609",2.4,3792
"1610",1.6,317
"1611",1.9,777
"1612",0.5,12
"1613",2.4,3636
"1614",0,4
"1615",0.4,5
"1616",1.7,468
"1617",1.6,293
"1618",0.2,9
"1619",1.4,187
"1620",0.1,3
"1621",1.1,74
"1622",1.5,232
"1623",1.4,174
"1624",1.2,99
"1625",2.5,4934
"1626",2.4,3597
"1627",2,1071
"1628",0.4,7
"1629",1.7,441
"1630",1.5,215
"1631",2.5,5046
"1632",0.8,33
"1633",1.3,133
"1634",1.5,249
"1635",0,5
"1636",0.5,13
"1637",0.2,7
"1638",0.1,8
"1639",1.1,72
"1640",2.4,3575
"1641",0.1,5
"1642",1.4,184
"1643",0,2
"1644",0.6,16
"1645",2.4,3638
"1646",2.1,1497
"1647",2.3,2678
"1648",1.5,221
"1649",0,1
"1650",0,2
"1651",1.2,100
"1652",0.2,8
"1653",1.7,436
"1654",0.7,24
"1655",1.1,105
"1656",1.5,247
"1657",0.4,12
"1658",2.1,1487
"1659",1.5,221
"1660",2.4,3658
"1661",1.1,71
"1662",2.3,2627
"1663",1,45
"1664",2.1,1430
"1665",1.5,230
"1666",0.9,44
"1667",2.2,2067
"1668",1.2,104
"1669",1.7,423
"1670",1,51
"1671",2.4,3668
"1672",0.9,48
"1673",2.1,1557
"1674",2.3,2553
"1675",0.3,8
"1676",1,52
"1677",2.1,1486
"1678",2.4,3729
"1679",0.4,10
"1680",2.1,1484
"1681",1.9,801
"1682",1.3,146
"1683",2.5,4955
"1684",0.6,14
"1685",0.3,9
"1686",0.9,35
"1687",1.9,802
"1688",2,1099
"1689",2.1,1458
"1690",1.6,327
"1691",1.9,801
"1692",2,1045
"1693",1.6,355
"1694",0.1,5
"1695",0.1,4
"1696",1.7,462
"1697",0.8,36
"1698",2.4,3659
"1699",0.6,21
"1700",2.4,3652
"1701",2.3,2726
"1702",0.8,28
"1703",0.3,7
"1704",0.9,39
"1705",1.4,192
"1706",2.3,2684
"1707",2.5,5040
"1708",2.1,1491
"1709",1.5,230
"1710",1.8,556
"1711",0.5,5
"1712",0.1,5
"1713",1.7,454
"1714",1.5,262
"1715",2,1081
"1716",0.8,26
"1717",1.2,99
"1718",0.6,13
"1719",1.1,74
"1720",0.8,21
"1721",0.4,5
"1722",2.2,2022
"1723",1.3,131
"1724",0.4,7
"1725",2.4,3641
"1726",1.7,433
"1727",1.4,191
"1728",0,5
"1729",2.1,1536
"1730",1.5,265
"1731",0.7,16
"1732",2.5,4989
"1733",1.9,821
"1734",0.6,11
"1735",2.4,3816
"1736",1.5,240
"1737",1.7,471
"1738",0.3,5
"1739",1.1,76
"1740",1,61
"1741",0.9,43
"1742",0.1,6
"1743",1.3,121
"1744",1.9,846
"1745",0.8,31
"1746",2.1,1510
"1747",0,3
"1748",2,1135
"1749",0.1,6
"1750",0.8,32
"1751",0.4,7
"1752",1.2,116
"1753",0.1,4
"1754",1.5,253
"1755",2.1,1494
"1756",2.4,3519
"1757",1.5,233
"1758",1.3,135
"1759",0.9,44
"1760",2,1095
"1761",1.8,611
"1762",2,1114
"1763",0.6,29
"1764",2,1079
"1765",0.5,12
"1766",0.3,4
"1767",2.3,2595
"1768",2.2,1942
"1769",2,1111
"1770",1.5,254
"1771",2.2,2036
"1772",0.5,11
"1773",0.5,18
"1774",1.9,787
"1775",0.6,20
"1776",0.9,44
"1777",0.8,31
"1778",2.4,3622
"1779",0.2,4
"1780",0.3,11
"1781",0.6,26
"1782",1.9,878
"1783",0.3,9
"1784",1,62
"1785",0.2,4
"1786",0,3
"1787",2.5,4962
"1788",2.1,1428
"1789",0.4,13
"1790",1.6,329
"1791",0.4,8
"1792",1.1,77
"1793",0.7,20
"1794",2,1093
"1795",1.2,98
"1796",0.2,7
"1797",0.2,4
"1798",1.9,815
"1799",2.4,3683
"1800",0.8,32
"1801",1.7,470
"1802",1.1,94
"1803",0.4,17
"1804",0.3,5
"1805",0,2
"1806",2.3,2707
"1807",1.6,331
"1808",1.4,185
"1809",1.3,143
"1810",2.5,4960
"1811",0.9,43
"1812",2.5,4922
"1813",0.4,9
"1814",1.5,211
"1815",0.3,4
"1816",2.3,2710
"1817",0.3,6
"1818",0,4
"1819",2,1089
"1820",2,1115
"1821",1.6,336
"1822",0,4
"1823",0.5,18
"1824",1.8,603
"1825",0.3,7
"1826",0,6
"1827",2.2,2067
"1828",1,49
"1829",1.1,88
"1830",1.9,786
"1831",2,1029
"1832",2.5,4768
"1833",2.3,2759
"1834",1.7,471
"1835",0.9,37
"1836",0.5,16
"1837",2.5,4889
"1838",1.1,68
"1839",0.3,4
"1840",2.2,1945
"1841",0.4,14
"1842",2.2,2047
"1843",1.7,434
"1844",0.8,41
"1845",2,1073
"1846",0.7,20
"1847",0.3,8
"1848",0.3,7
"1849",0,2
"1850",0.6,13
"1851",1.4,211
"1852",1.5,210
"1853",2.2,2062
"1854",0.4,9
"1855",1.2,108
"1856",2.1,1444
"1857",0,3
"1858",0.9,37
"1859",1.5,253
"1860",0.5,5
"1861",1.3,119
"1862",0.5,7
"1863",2.4,3562
"1864",2.1,1407
"1865",0.2,9
"1866",1.2,87
"1867",0.6,16
"1868",1.3,124
"1869",2.4,3519
"1870",2.3,2760
"1871",1.3,144
"1872",0.4,10
"1873",0.6,25
"1874",1.6,345
"1875",0.4,2
"1876",1.1,59
"1877",1.1,72
"1878",0.6,23
"1879",1.7,408
"1880",0.8,23
"1881",2.5,4812
"1882",2.5,4925
"1883",1.7,458
"1884",2.3,2675
"1885",1,46
"1886",0.9,27
"1887",1.3,131
"1888",1.5,233
"1889",1.5,235
"1890",2.4,3603
"1891",1.4,174
"1892",1,56
"1893",0.1,5
"1894",1.3,129
"1895",0.8,23
"1896",2.1,1488
"1897",1.8,599
"1898",2.2,1914
"1899",2,1076
"1900",1.4,188
"1901",2.5,4899
"1902",0.9,22
"1903",2.4,3657
"1904",1.4,182
"1905",0,5
"1906",1.7,430
"1907",1.3,129
"1908",0.2,5
"1909",2.2,1982
"1910",2.1,1452
"1911",2.3,2694
"1912",0.6,20
"1913",0.4,5
"1914",1.1,72
"1915",2.4,3722
"1916",2,1122
"1917",1.2,88
"1918",1.5,259
"1919",1.1,87
"1920",1,67
"1921",1.8,630
"1922",2.2,1962
"1923",1,64
"1924",2.4,3804
"1925",0.6,12
"1926",1,67
"1927",2.4,3753
"1928",1.4,177
"1929",0.4,2
"1930",1.7,447
"1931",0.2,4
"1932",2,1075
"1933",1.2,87
"1934",2.4,3670
"1935",2.3,2712
"1936",0.1,4
"1937",1.7,448
"1938",1,67
"1939",2.2,1963
"1940",0.9,35
"1941",1.5,228
"1942",0,1
"1943",0.3,10
"1944",0.9,37
"1945",2.3,2660
"1946",0.2,5
"1947",1,38
"1948",1.5,267
"1949",2.2,1925
"1950",0.5,10
"1951",2,1107
"1952",1.2,111
"1953",1.7,443
"1954",0.7,23
"1955",0.9,36
"1956",0.5,11
"1957",0.7,21
"1958",0.6,15
"1959",2,1049
"1960",1.7,409
"1961",1.4,166
"1962",0.7,17
"1963",1.6,383
"1964",2.2,2024
"1965",0.6,22
"1966",0.1,5
"1967",2.2,2011
"1968",2.2,2060
"1969",1,47
"1970",2.5,4911
"1971",1.1,73
"1972",1.9,838
"1973",0.2,4
"1974",2.5,4934
"1975",2.5,4990
"1976",0.1,7
"1977",2,1114
"1978",2,1060
"1979",1.8,559
"1980",1.6,295
"1981",0.4,12
"1982",2.4,3637
"1983",0.9,39
"1984",1.4,177
"1985",0.2,7
"1986",2.2,1958
"1987",2.3,2592
"1988",1.7,479
"1989",2.5,4851
"1990",0.2,3
"1991",0.5,9
"1992",1.1,73
"1993",2.4,3525
"1994",1.9,829
"1995",1.2,86
"1996",0,2
"1997",2.4,3622
"1998",2.3,2645
"1999",0.6,11
"2000",0.8,34
"2001",0.8,24
"2002",0.1,3
"2003",1.1,76
"2004",0.5,20
"2005",1.6,339
"2006",0.2,1
"2007",0.8,35
"2008",0.9,41
"2009",0.7,22
"2010",1.3,138
"2011",1.9,824
"2012",1.3,123
"2013",0.4,7
"2014",1.6,344
"2015",1,50
"2016",2.3,2747
"2017",0.8,33
"2018",2,1129
"2019",0.5,14
"2020",1.2,72
"2021",1.5,228
"2022",0.1,1
"2023",0.1,4
"2024",1.2,110
"2025",2.2,2054
"2026",1.9,807
"2027",2,1114
"2028",1.5,257
"2029",0.6,16
"2030",1.4,177
"2031",0.9,53
"2032",1.1,73
"2033",1.7,405
"2034",1.5,255
"2035",0.5,11
"2036",0.8,22
"2037",1.9,780
"2038",0.7,36
"2039",2.1,1452
"2040",2.4,3659
"2041",1.1,72
"2042",1.5,236
"2043",0.2,6
"2044",0,4
"2045",1.2,94
"2046",0.8,29
"2047",2.5,4885
"2048",2.5,4954
"2049",1.8,613
"2050",1.8,661
"2051",0.6,10
"2052",0.1,2
"2053",0.1,7
"2054",1.2,106
"2055",1.9,859
"2056",1.8,603
"2057",1.3,147
"2058",0.4,5
"2059",2.1,1460
"2060",1.4,187
"2061",0.5,16
"2062",0.1,1
"2063",1.4,190
"2064",0.9,42
"2065",1.5,233
"2066",1.4,176
"2067",1.9,813
"2068",0,1
"2069",0.2,5
"2070",0.8,23
"2071",0.3,7
"2072",2.1,1526
"2073",1.6,337
"2074",2,1117
"2075",1.5,254
"2076",2.5,4906
"2077",2.3,2773
"2078",0.6,21
"2079",2.2,1976
"2080",0.5,7
"2081",0.2,7
"2082",2,1103
"2083",0.8,19
"2084",1.2,95
"2085",0.3,11
"2086",1.6,327
"2087",1.4,211
"2088",2,1059
"2089",2,1143
"2090",0.3,10
"2091",1.9,779
"2092",2.5,4832
"2093",0.2,2
"2094",2.1,1477
"2095",2.3,2810
"2096",2.1,1390
"2097",1,50
"2098",0.8,27
"2099",1.8,581
"2100",1.9,840
"2101",2.4,3613
"2102",1.6,362
"2103",1.8,613
"2104",2.4,3572
"2105",1.6,309
"2106",1.4,193
"2107",1.1,76
"2108",0.8,18
"2109",1.8,619
"2110",0.5,10
"2111",2.3,2728
"2112",1.7,462
"2113",0.6,14
"2114",2.4,3629
"2115",1.7,457
"2116",1.3,130
"2117",1.4,189
"2118",1.6,354
"2119",2.2,2002
"2120",2.3,2610
"2121",1.2,108
"2122",1.7,457
"2123",0.7,24
"2124",1.3,145
"2125",0.5,9
"2126",0.1,6
"2127",0,2
"2128",0.1,3
"2129",1.3,122
"2130",0.4,14
"2131",2.5,4957
"2132",2.4,3615
"2133",0.1,2
"2134",1.3,127
"2135",1.9,824
"2136",2.1,1544
"2137",2.4,3525
"2138",2.5,4773
"2139",1.9,811
"2140",1,45
"2141",2.2,2047
"2142",2.2,2062
"2143",0,4
"2144",1.6,320
"2145",0.1,1
"2146",1.4,177
"2147",0.6,18
"2148",2.3,2668
"2149",0.7,18
"2150",0.1,5
"2151",0.3,6
"2152",2.3,2686
"2153",0.9,44
"2154",2.3,2595
"2155",1,44
"2156",0.1,2
"2157",2,1144
"2158",1.7,481
"2159",0.7,25
"2160",2.2,2023
"2161",0.6,21
"2162",0.9,34
"2163",0.3,2
"2164",1.9,873
"2165",2.4,3677
"2166",0.3,5
"2167",0,2
"2168",1.2,102
"2169",0.7,23
"2170",0,2
"2171",1.6,303
"2172",1.5,230
"2173",2.4,3621
"2174",2,1051
"2175",0.7,25
"2176",2.4,3702
"2177",2.4,3602
"2178",2,1048
"2179",1.8,574
"2180",1.3,133
"2181",0.2,2
"2182",0,3
"2183",0.5,16
"2184",1.5,243
"2185",2.2,2013
"2186",0.5,13
"2187",1.5,239
"2188",1.4,189
"2189",1.2,106
"2190",1.2,116
"2191",1.8,577
"2192",2.4,3596
"2193",0.6,17
"2194",2.3,2614
"2195",1.6,332
"2196",0.1,3
"2197",0.6,17
"2198",0.8,28
"2199",0.2,4
"2200",1.6,333
"2201",0.8,26
"2202",0.8,25
"2203",1.7,431
"2204",1.3,148
"2205",1,63
"2206",1,58
"2207",2.2,1990
"2208",2.3,2745
"2209",0.5,12
"2210",0,4
"2211",2,1116
"2212",1.7,476
"2213",0.5,15
"2214",2.2,1962
"2215",1.7,440
"2216",0.4,7
"2217",2.4,3650
"2218",0.1,2
"2219",1.9,811
"2220",0.6,6
"2221",0.1,9
"2222",2.2,2029
"2223",1.8,640
"2224",0.3,9
"2225",1.7,463
"2226",2,1072
"2227",0.6,8
"2228",2.1,1503
"2229",2.1,1421
"2230",1.7,414
"2231",1.9,753
"2232",0.5,15
"2233",2.3,2772
"2234",0.7,17
"2235",0,1
"2236",0.7,12
"2237",0.7,19
"2238",0.3,10
"2239",0.2,5
"2240",2.3,2791
"2241",1.9,781
"2242",0.4,8
"2243",0.9,42
"2244",1.4,202
"2245",1.6,330
"2246",2.2,2121
"2247",1.5,223
"2248",0.5,12
"2249",1.9,807
"2250",1.5,225
"2251",2.1,1488
"2252",1.4,154
"2253",1.7,431
"2254",2.5,4839
"2255",1.4,204
"2256",2.5,4924
"2257",2.4,3701
"2258",1.6,309
"2259",1.1,81
"2260",1.3,109
"2261",1.4,173
"2262",0.1,1
"2263",2,1104
"2264",2.1,1474
"2265",0.6,20
"2266",0,4
"2267",1.8,581
"2268",1.9,834
"2269",0.9,41
"2270",0.3,9
"2271",2.2,2029
"2272",0.3,10
"2273",0.3,7
"2274",1.4,170
"2275",2.2,2000
"2276",2.4,3638
"2277",2.3,2642
"2278",1.1,74
"2279",1,45
"2280",0.7,22
"2281",0.6,14
"2282",2.2,2050
"2283",0.5,12
"2284",2,1102
"2285",0.7,26
"2286",1.8,588
"2287",0.3,3
"2288",0.3,9
"2289",1.5,254
"2290",0.1,4
"2291",1.4,195
"2292",2,1156
"2293",0.9,47
"2294",0.6,8
"2295",0.7,22
"2296",1.6,346
"2297",2.2,2065
"2298",1.1,86
"2299",0.7,18
"2300",0.3,1
"2301",1.9,795
"2302",0.2,7
"2303",2.5,4978
"2304",2.3,2708
"2305",1.3,150
"2306",1.1,78
"2307",1.2,97
"2308",1.8,574
"2309",1.4,163
"2310",0.5,19
"2311",0.2,4
"2312",2,1078
"2313",1.3,144
"2314",0.5,12
"2315",0.1,5
"2316",2.4,3682
"2317",0.2,3
"2318",2.3,2625
"2319",0.4,7
"2320",1.1,79
"2321",1.7,424
"2322",2.4,3540
"2323",2,1125
"2324",0.2,4
"2325",0.4,8
"2326",1.8,599
"2327",1,37
"2328",0.2,8
"2329",0.8,30
"2330",1.3,137
"2331",0.6,15
"2332",0,4
"2333",2,1113
"2334",1.2,120
"2335",2.4,3697
"2336",0.1,3
"2337",2.5,4969
"2338",2.4,3498
"2339",0.5,15
"2340",0.8,26
"2341",1,48
"2342",0.7,21
"2343",1.6,342
"2344",1.9,803
"2345",2.5,4965
"2346",2.4,3610
"2347",2.4,3572
"2348",0.8,27
"2349",0.8,35
"2350",0.3,5
"2351",1.1,73
"2352",2.1,1501
"2353",2.1,1515
"2354",1.3,141
"2355",0.5,11
"2356",0.2,9
"2357",1.1,66
"2358",0.3,11
"2359",2.2,1994
"2360",0.1,2
"2361",0.8,24
"2362",0,4
"2363",1.8,600
"2364",0.1,4
"2365",0.9,47
"2366",0,1
"2367",1.1,75
"2368",1.3,140
"2369",2,1057
"2370",1.4,190
"2371",1.8,599
"2372",0,4
"2373",1.8,604
"2374",2,1086
"2375",1.3,132
"2376",0.3,5
"2377",1,46
"2378",1.2,106
"2379",1.4,178
"2380",0.7,22
"2381",0.3,4
"2382",1,57
"2383",1.6,337
"2384",0.3,5
"2385",0.6,19
"2386",1.4,203
"2387",1.8,624
"2388",1.2,89
"2389",1.3,132
"2390",2.5,4864
"2391",0.3,3
"2392",0,2
"2393",1.2,105
"2394",2.1,1487
"2395",1.3,113
"2396",2.5,4877
"2397",0.8,26
"2398",0.6,16
"2399",1.2,109
"2400",1.4,166
"2401",2.2,2072
"2402",2.5,4956
"2403",1.8,640
"2404",1.1,88
"2405",1,50
"2406",2.3,2640
"2407",0.4,10
"2408",2.4,3693
"2409",0.5,8
"2410",0.5,8
"2411",1.5,249
"2412",0.8,26
"2413",1.9,755
"2414",0.6,16
"2415",1.4,195
"2416",0.6,18
"2417",2.5,4885
"2418",1.7,452
"2419",2.4,3608
"2420",0.5,12
"2421",1.5,241
"2422",0.3,5
"2423",2.4,3567
"2424",2,1050
"2425",1.7,425
"2426",0.5,13
"2427",0.8,22
"2428",1.9,762
"2429",2,1047
"2430",1.3,122
"2431",0.9,34
"2432",0.1,4
"2433",0.2,5
"2434",0.2,5
"2435",1.7,450
"2436",0.9,38
"2437",2,1079
"2438",1.6,333
"2439",1.5,255
"2440",0.4,15
"2441",0.2,5
"2442",0.6,14
"2443",1.3,126
"2444",1.4,178
"2445",1.6,315
"2446",1.6,342
"2447",1.2,93
"2448",0.9,44
"2449",0.7,18
"2450",1.9,779
"2451",2.1,1396
"2452",0,3
"2453",1.2,96
"2454",0.6,14
"2455",2.1,1450
"2456",0.8,32
"2457",1.3,139
"2458",1.3,126
"2459",1.2,91
"2460",1.7,454
"2461",2.1,1433
"2462",2.2,2017
"2463",1.2,85
"2464",1.6,381
"2465",1.4,190
"2466",0.6,17
"2467",1.5,233
"2468",0.5,18
"2469",0.5,14
"2470",1.3,127
"2471",1.3,146
"2472",1.3,135
"2473",2.5,4955
"2474",1.4,176
"2475",2.2,1984
"2476",0.1,5
"2477",0.6,8
"2478",1,58
"2479",1.2,97
"2480",0.3,2
"2481",1.2,101
"2482",0.1,5
"2483",1.5,216
"2484",0.7,13
"2485",0.2,4
"2486",1.4,172
"2487",0.6,13
"2488",0.8,35
"2489",0.8,27
"2490",1.9,807
"2491",1,61
"2492",0.8,24
"2493",2.4,3685
"2494",1.6,315
"2495",1.3,151
"2496",1.1,78
"2497",1.1,70
"2498",1.5,239
"2499",1.2,97
"2500",0.9,30
"2501",1.9,850
"2502",1.8,655
"2503",0.6,18
"2504",0.4,10
"2505",1,55
"2506",0.6,20
"2507",0.9,35
"2508",1.2,106
"2509",0,4
"2510",2.3,2746
"2511",0.1,4
"2512",0.9,38
"2513",0.8,26
"2514",2.1,1419
"2515",1.9,825
"2516",2,1125
"2517",1.8,593
"2518",2.2,1945
"2519",0.7,20
"2520",1.8,569
"2521",0,6
"2522",2.3,2578
"2523",0.1,5
"2524",1.9,817
"2525",0.7,27
"2526",1.3,143
"2527",2.1,1579
"2528",2.5,4850
"2529",1.2,111
"2530",0.5,10
"2531",2.4,3545
"2532",2,1089
"2533",0.8,29
"2534",0.7,24
"2535",2,1124
"2536",0,5
"2537",1.1,62
"2538",0.6,21
"2539",0.1,2
"2540",1,56
"2541",2.1,1562
"2542",1.5,233
"2543",1.1,70
"2544",0.2,4
"2545",1.5,227
"2546",1.3,142
"2547",1.9,856
"2548",2.4,3610
"2549",1.8,582
"2550",1.6,310
"2551",1.5,269
"2552",1.8,616
"2553",0.4,5
"2554",1.9,827
"2555",2.5,4935
"2556",0.4,3
"2557",0.3,8
"2558",0.7,29
"2559",2.2,1916
"2560",1.6,320
"2561",0.4,11
"2562",0.5,8
"2563",1.3,133
"2564",0.9,38
"2565",0.2,6
"2566",2.5,4940
"2567",1.2,90
"2568",2.2,2039
"2569",1.5,253
"2570",0,5
"2571",0.8,26
"2572",1.6,339
"2573",0.8,32
"2574",0.7,16
"2575",2.4,3632
"2576",1,55
"2577",1.3,121
"2578",1.7,479
"2579",1,55
"2580",0.3,6
"2581",0.2,7
"2582",0.7,19
"2583",2,1112
"2584",2.3,2726
"2585",1.5,247
"2586",1.9,785
"2587",0.5,12
"2588",1.9,810
"2589",1.9,797
"2590",0.2,4
"2591",1.8,628
"2592",0.1,5
"2593",1.5,229
"2594",0.4,14
"2595",1.4,169
"2596",1.4,187
"2597",1.4,176
"2598",0.3,5
"2599",0.2,7
"2600",0.4,10
"2601",1.3,148
"2602",1.9,828
"2603",0.9,40
"2604",2.4,3713
"2605",1.3,135
"2606",1.5,243
"2607",2.4,3705
"2608",1.9,794
"2609",2.5,4894
"2610",0.7,36
"2611",0.2,6
"2612",0.6,15
"2613",0.3,6
"2614",2.1,1489
"2615",1.4,182
"2616",0,1
"2617",1.8,635
"2618",1.7,449
"2619",1.5,254
"2620",2.1,1465
"2621",0.7,20
"2622",1.6,331
"2623",2.3,2768
"2624",1.7,468
"2625",1.8,618
"2626",2.4,3529
"2627",1.2,101
"2628",0.3,6
"2629",0.2,6
"2630",0.3,9
"2631",1.7,411
"2632",0.4,4
"2633",1.4,182
"2634",1.3,120
"2635",1.6,319
"2636",2.1,1452
"2637",0.7,32
"2638",0.6,16
"2639",0.4,10
"2640",2,1085
"2641",0.9,35
"2642",0.5,14
"2643",1.5,240
"2644",1.7,479
"2645",0,2
"2646",2.4,3569
"2647",2,1086
"2648",2.3,2703
"2649",0.5,21
"2650",0.4,13
"2651",2.3,2696
"2652",1.2,109
"2653",0.9,42
"2654",1.4,183
"2655",0.6,15
"2656",2.3,2615
"2657",0.4,6
"2658",2.3,2714
"2659",1.6,320
"2660",2,1094
"2661",1.9,831
"2662",2.2,2007
"2663",2.4,3687
"2664",0.9,28
"2665",2.5,4890
"2666",1.1,77
"2667",0.6,10
"2668",2.2,1995
"2669",1.3,150
"2670",0.6,18
"2671",0,4
"2672",1.8,621
"2673",1.7,492
"2674",2.2,1990
"2675",1.5,231
"2676",0.6,18
"2677",0.9,41
"2678",2.1,1517
"2679",2,1072
"2680",2.4,3623
"2681",0.8,19
"2682",1.5,235
"2683",1.9,866
"2684",1.2,108
"2685",2.4,3603
"2686",2.5,4919
"2687",2.3,2708
"2688",0.5,7
"2689",2.4,3585
"2690",1.3,145
"2691",0.6,10
"2692",1.2,98
"2693",0.6,20
"2694",0.8,35
"2695",1.1,76
"2696",1,52
"2697",0.6,18
"2698",0,2
"2699",0.2,4
"2700",1.5,238
"2701",0.5,12
"2702",1.1,57
"2703",1.1,76
"2704",1.5,236
"2705",2.3,2699
"2706",2.2,2019
"2707",1.4,163
"2708",1.3,137
"2709",0.9,39
"2710",0.3,5
"2711",0.4,7
"2712",0,5
"2713",1.4,184
"2714",2.3,2758
"2715",2.3,2661
"2716",1.2,94
"2717",2.1,1490
"2718",0.6,17
"2719",2.1,1498
"2720",0.3,6
"2721",2.5,4840
"2722",1.4,174
"2723",2,1112
"2724",1.8,595
"2725",2.2,2053
"2726",0.2,7
"2727",2,1095
"2728",1.9,840
"2729",2.2,2092
"2730",0,2
"2731",0.1,5
"2732",1.8,566
"2733",2.4,3678
"2734",0.3,7
"2735",2,1087
"2736",2.5,4980
"2737",0.9,52
"2738",2.5,4957
"2739",0.7,21
"2740",1,59
"2741",0.3,8
"2742",2.4,3611
"2743",2.1,1426
"2744",1.6,318
"2745",1.8,635
"2746",0.7,15
"2747",1.7,434
"2748",2.4,3714
"2749",1.2,100
"2750",2.5,4915
"2751",0.2,3
"2752",0.9,43
"2753",2.1,1474
"2754",2.4,3552
"2755",0,1
"2756",0.3,10
"2757",0.1,4
"2758",0.3,4
"2759",1.1,68
"2760",2.4,3635
"2761",2,1067
"2762",2.3,2734
"2763",2.4,3667
"2764",1.2,90
"2765",0.8,44
"2766",1,39
"2767",0.4,5
"2768",0.9,43
"2769",0.9,37
"2770",1.4,182
"2771",0.6,19
"2772",0.1,2
"2773",0.6,16
"2774",2.4,3673
"2775",2.4,3686
"2776",2.4,3573
"2777",0.5,10
"2778",1.1,76
"2779",1,53
"2780",0.6,14
"2781",1.1,82
"2782",0.8,19
"2783",0.5,16
"2784",2.4,3630
"2785",0.5,18
"2786",2,1094
"2787",0.9,36
"2788",0.7,21
"2789",0.2,2
"2790",0.7,23
"2791",0.2,7
"2792",1.2,103
"2793",2.1,1491
"2794",0.8,22
"2795",2.2,1968
"2796",0.8,30
"2797",0.6,12
"2798",1.9,776
"2799",1.2,81
"2800",2,1091
"2801",2.4,3607
"2802",0.8,27
"2803",1.3,167
"2804",1,54
"2805",2.5,4959
"2806",1.3,141
"2807",1.2,92
"2808",1.3,133
"2809",0.3,4
"2810",2.2,1910
"2811",2.4,3678
"2812",0.7,25
"2813",0.9,35
"2814",2.3,2618
"2815",2.1,1504
"2816",2.4,3627
"2817",1.2,100
"2818",2,1059
"2819",0.4,12
"2820",2.4,3663
"2821",1.8,627
"2822",2.2,1994
"2823",2.1,1461
"2824",1.3,137
"2825",1.1,77
"2826",1.5,228
"2827",1.8,616
"2828",1.1,79
"2829",1.7,465
"2830",1.5,253
"2831",1.2,111
"2832",2.4,3694
"2833",2,1129
"2834",0.7,20
"2835",0.4,8
"2836",1,55
"2837",0.7,27
"2838",2.3,2655
"2839",0.4,6
"2840",0.4,10
"2841",1.9,807
"2842",1.3,130
"2843",0.9,42
"2844",0.1,3
"2845",2.3,2753
"2846",1.7,443
"2847",1.1,86
"2848",2.4,3716
"2849",0.4,14
"2850",1,60
"2851",1.5,255
"2852",1.1,69
"2853",0.3,12
"2854",1.4,175
"2855",0.9,29
"2856",0.1,2
"2857",1,54
"2858",1.4,186
"2859",0.2,5
"2860",1.7,441
"2861",0.7,17
"2862",1.9,780
"2863",0.1,2
"2864",2.3,2699
"2865",0.8,33
"2866",2.3,2647
"2867",1.2,86
"2868",1.2,104
"2869",2.1,1445
"2870",1.1,83
"2871",0.2,6
"2872",2.3,2648
"2873",0.2,4
"2874",2.5,4976
"2875",0.4,7
"2876",1.8,609
"2877",0.1,2
"2878",0.8,33
"2879",0.7,15
"2880",0.7,17
"2881",0.7,35
"2882",1.6,351
"2883",1.8,529
"2884",2.3,2758
"2885",0.6,27
"2886",1.5,239
"2887",0.1,7
"2888",1.4,174
"2889",1.5,235
"2890",1.7,477
